address,X,Y
116 Chipyeong-ro Seo-gu Gwangju Republic of Korea,126.84768500000001,35.1577139
112 Chipyeong-ro Seo-gu Gwangju Republic of Korea,126.847697,35.157281299999994
114 Sangmujungang-ro Seo-gu Gwangju Republic of Korea,126.84908999999999,35.15743629999999
97 Sicheong-ro Seo-gu Gwangju Republic of Korea,126.85091200000001,35.15747460000001
15 Sicheong-ro 96beon-gil Seo-gu Gwangju Republic of Korea,126.853974,35.157361200000004
12 Sicheong-ro 96beon-gil Seo-gu Gwangju Republic of Korea,126.85358000000001,35.156729799999994
92 Sicheong-ro Seo-gu Gwangju Republic of Korea,126.85233999999998,35.1567463
77 Sicheong-ro Seo-gu Gwangju Republic of Korea,126.850959,35.15553679999999
71 Sicheong-ro Seo-gu Gwangju Republic of Korea,126.850928,35.154869700000006
247 Uncheon-ro Seo-gu Gwangju Republic of Korea,126.85442900000001,35.1546126
8 Sicheong-ro 56beon-gil Seo-gu Gwangju Republic of Korea,126.852752,35.1532766
41 Sicheong-ro Seo-gu Gwangju Republic of Korea,126.85110800000001,35.1521839
14 Sicheong-ro 50beon-gil Seo-gu Gwangju Republic of Korea,126.853412,35.1527546
13 Sangmubeonyeong-ro Seo-gu Gwangju Republic of Korea,126.85273500000001,35.151023200000004
89 Sangmupyeonghwa-ro Seo-gu Gwangju Republic of Korea,126.848899,35.14823320000001
13 Sicheong-ro Seo-gu Gwangju Republic of Korea,126.85113500000001,35.149597
7 Sicheong-ro Seo-gu Gwangju Republic of Korea,126.85133300000001,35.1490565
24 Sangmuhwawon-ro 32beon-gil Seo-gu Gwangju Republic of Korea,126.845809,35.1456424
147 Mareukbokgae-ro Seo-gu Gwangju Republic of Korea,126.853113,35.147932
1050 Hoejae-ro Seo-gu Gwangju Republic of Korea,126.87812199999999,35.1268683
54 Gunbun 2-ro Seo-gu Gwangju Republic of Korea,126.881588,35.157752200000004
349 Naebang-ro Seo-gu Gwangju Republic of Korea,126.8788,35.1576412
20 Daemyeong-ro Nam-gu Daegu Republic of Korea,128.55982,35.8377974
290 Daemyeong-ro Nam-gu Daegu Republic of Korea,128.587984,35.843826899999996
6 Daemyeong-ro 19-gil Nam-gu Daegu Republic of Korea,128.567927,35.8398006
123 Hyeonchung-ro Nam-gu Daegu Republic of Korea,128.579704,35.84378270000001
43-11 Daemyeong-ro 47-gil Nam-gu Daegu Republic of Korea,128.581343,35.8432566
24 Hyeonchung-ro 25-gil Nam-gu Daegu Republic of Korea,128.578605,35.8441756
35 Daemyeongnam 1-gil Nam-gu Daegu Republic of Korea,128.586628,35.8429707
202 Hyeonchung-ro Nam-gu Daegu Republic of Korea,128.58162099999998,35.8505972
46-6 Jungang-daero 42-gil Nam-gu Daegu Republic of Korea,128.593101,35.8512477
245 Hyeonchung-ro Nam-gu Daegu Republic of Korea,128.58276999999998,35.8543579
18 Daemyeong-ro 54-gil Nam-gu Daegu Republic of Korea,128.586449,35.84234220000001
19 Daemyeongnam 2-gil Nam-gu Daegu Republic of Korea,128.586159,35.8422109
7 Myeongdeok-ro 10-gil Nam-gu Daegu Republic of Korea,128.576565,35.8585396
8 Seongdang-ro 62-gil Nam-gu Daegu Republic of Korea,128.574881,35.85900320000001
12 Seongdang-ro 62-gil Nam-gu Daegu Republic of Korea,128.575045,35.858938
8-2 Seongdang-ro 28-gil Nam-gu Daegu Republic of Korea,128.567832,35.8473174
119 Duryugongwon-ro Nam-gu Daegu Republic of Korea,128.566974,35.8464995
17 Keungol 3-gil Nam-gu Daegu Republic of Korea,128.58043500000002,35.8376634
58 Jayu 5-gil Nam-gu Daegu Republic of Korea,128.581784,35.8376096
140 Daemyeong-ro Nam-gu Daegu Republic of Korea,128.572868,35.8389251
135 Bongdeok-ro Nam-gu Daegu Republic of Korea,128.604613,35.8446695
24-31 Bongdeongnam-ro Nam-gu Daegu Republic of Korea,128.593477,35.8445472
134 Bongdeok-ro Nam-gu Daegu Republic of Korea,128.60481399999998,35.8441982
59 Daebong-ro 34-gil Nam-gu Daegu Republic of Korea,128.603341,35.8540222
100 Gamsam 1-gil Dalseo-gu Daegu Republic of Korea,128.53813300000002,35.8454751
104 Gamsam 1-gil Dalseo-gu Daegu Republic of Korea,128.538162,35.84527650000001
108 Gamsam 1-gil Dalseo-gu Daegu Republic of Korea,128.538148,35.8450784
51 Jukjeon 4-gil Dalseo-gu Daegu Republic of Korea,128.542993,35.8552264
147 Waryong-ro Dalseo-gu Daegu Republic of Korea,128.536441,35.8461005
228 Janggi-ro Dalseo-gu Daegu Republic of Korea,128.53545,35.8440856
54 Jukjeon 4-gil Dalseo-gu Daegu Republic of Korea,128.54323,35.854934899999996
1530 Dalgubeol-daero Dalseo-gu Daegu Republic of Korea,128.534025,35.8494115
29 Duryugongwon-ro 50-gil Dalseo-gu Daegu Republic of Korea,128.56036799999998,35.85672329999999
31 Duryugongwon-ro 50-gil Dalseo-gu Daegu Republic of Korea,128.56051200000002,35.8567665
1770 Dalgubeol-daero Dalseo-gu Daegu Republic of Korea,128.558886,35.8579501
1834 Dalgubeol-daero Dalseo-gu Daegu Republic of Korea,128.565401,35.859929
78 Waryong-ro 9-gil Dalseo-gu Daegu Republic of Korea,128.532377,35.8368255
33 Guma-ro 14buk-gil Dalseo-gu Daegu Republic of Korea,128.533302,35.8359756
5 Guma-ro 14buk-gil Dalseo-gu Daegu Republic of Korea,128.534983,35.8359271
23 Waryong-ro 5-gil Dalseo-gu Daegu Republic of Korea,128.535484,35.8349295
35 Waryong-ro 14-gil Dalseo-gu Daegu Republic of Korea,128.53911399999998,35.8383976
17 Waryong-ro 16-gil Dalseo-gu Daegu Republic of Korea,128.538216,35.8394274
27-18 Waryong-ro 16-gil Dalseo-gu Daegu Republic of Korea,128.53891299999998,35.8400222
15 Daemyeongcheon-ro 45-gil Dalseo-gu Daegu Republic of Korea,128.535536,35.8410566
46 Daemyeongcheon-ro 43-gil Dalseo-gu Daegu Republic of Korea,128.535786,35.839701700000006
8 Waryong-ro 13-gil Dalseo-gu Daegu Republic of Korea,128.536302,35.8383434
50 Guma-ro 11-gil Dalseo-gu Daegu Republic of Korea,128.53418200000002,35.83971320000001
48 Waryong-ro 15-gil Dalseo-gu Daegu Republic of Korea,128.534121,35.83946160000001
40 Waryong-ro 15-gil Dalseo-gu Daegu Republic of Korea,128.534509,35.83945670000001
19 Daemyeongcheon-ro 47-gil Dalseo-gu Daegu Republic of Korea,128.53487900000002,35.840893799999996
28 Daemyeongcheon-ro 47-gil Dalseo-gu Daegu Republic of Korea,128.534496,35.8405472
29 Wolbae-ro 32-gil Dalseo-gu Daegu Republic of Korea,128.532033,35.8154455
22 Guma-ro 53-gil Dalseo-gu Daegu Republic of Korea,128.557205,35.8387594
18 Haksan-ro 46-gil Dalseo-gu Daegu Republic of Korea,128.54991,35.83298720000001
367 Wolbae-ro Dalseo-gu Daegu Republic of Korea,128.548537,35.8278143
55 Jangsan-ro Dalseo-gu Daegu Republic of Korea,128.524178,35.853664
9-16 Wolbae-ro 11-gil Dalseo-gu Daegu Republic of Korea,128.518844,35.814252
6 Dalgubeol-daero 251an-gil Dalseo-gu Daegu Republic of Korea,128.505768,35.85239110000001
139 Seongseo-ro 72-gil Dalseo-gu Daegu Republic of Korea,128.515171,35.8497948
1316-14 Dalgubeol-daero Dalseo-gu Daegu Republic of Korea,128.511131,35.8503412
9 Dalgubeol-daero 309-gil Dalseo-gu Daegu Republic of Korea,128.53491,35.8505537
124-12 Wolbae-ro Dalseo-gu Daegu Republic of Korea,128.527645,35.814483
43 Wolbae-ro 22-gil Dalseo-gu Daegu Republic of Korea,128.526301,35.8125175
41 Wolbae-ro 22-gil Dalseo-gu Daegu Republic of Korea,128.526327,35.8126884
17 Jincheon-ro 10-gil Dalseo-gu Daegu Republic of Korea,128.525873,35.81325289999999
53 Wolbae-ro 33-gil Dalseo-gu Daegu Republic of Korea,128.52883,35.8174778
96-20 Seongseogongdan-ro 11-gil Dalseo-gu Daegu Republic of Korea,128.489852,35.8435688
50 Dasa-ro Dasa-eup Dalseong-gun Daegu Republic of Korea,128.460417,35.8644041
59 Wangseon-ro Dasa-eup Dalseong-gun Daegu Republic of Korea,128.46381599999998,35.8650657
10 Jukgok 1-gil Dasa-eup Dalseong-gun Daegu Republic of Korea,128.46350800000002,35.85732849999999
11 Biseul-ro 506-gil Hwawon-eup Dalseong-gun Daegu Republic of Korea,128.495024,35.800636499999996
2545 Biseul-ro Hwawon-eup Dalseong-gun Daegu Republic of Korea,128.49503,35.8039257
21-8 Banyawolbuk-ro 27-gil Dong-gu Daegu Republic of Korea,128.712254,35.8753549
20 Dongchon-ro 11-gil Dong-gu Daegu Republic of Korea,128.650711,35.8890299
7 Dongchonyeoksa-ro 4-gil Dong-gu Daegu Republic of Korea,128.654294,35.8882597
15 Dongchonyeoksa-ro 2-gil Dong-gu Daegu Republic of Korea,128.65481,35.8874866
12 Dongchonyeoksa-ro 4-gil Dong-gu Daegu Republic of Korea,128.654527,35.8877519
5 Dongchonyeoksa-ro 2-gil Dong-gu Daegu Republic of Korea,128.654129,35.8877664
3 Dongchonyeoksa-ro 2-gil Dong-gu Daegu Republic of Korea,128.65361399999998,35.8880077
5 Dongchonyeoksa-ro 3-gil Dong-gu Daegu Republic of Korea,128.65283,35.8886763
35 Dongchon-ro 11-gil Dong-gu Daegu Republic of Korea,128.652267,35.88873820000001
22 Dongchon-ro 16-gil Dong-gu Daegu Republic of Korea,128.650666,35.8868588
477 Ansim-ro Dong-gu Daegu Republic of Korea,128.735319,35.8724108
706-13 Gyeongan-ro Dong-gu Daegu Republic of Korea,128.715361,35.86541629999999
69 Dongchon-ro 25-gil Dong-gu Daegu Republic of Korea,128.662248,35.8836173
299 Dongchon-ro Dong-gu Daegu Republic of Korea,128.67251000000002,35.87925770000001
78 Bangchon-ro Dong-gu Daegu Republic of Korea,128.661093,35.88451639999999
260 Palgong-ro Dong-gu Daegu Republic of Korea,128.641775,35.922872399999996
241 Palgong-ro Dong-gu Daegu Republic of Korea,128.640276,35.9205409
41 Gyeongan-ro 109-gil Dong-gu Daegu Republic of Korea,128.70929099999998,35.87144110000001
111 Ansim-ro 49-gil Dong-gu Daegu Republic of Korea,128.710465,35.8709558
31 Gyeongan-ro 109-gil Dong-gu Daegu Republic of Korea,128.710276,35.8714451
48 Yulhadong-ro 28-gil Dong-gu Daegu Republic of Korea,128.707634,35.87110420000001
15 Banyawol-ro 30-gil Dong-gu Daegu Republic of Korea,128.705083,35.8719244
12 Banyawol-ro 26-gil Dong-gu Daegu Republic of Korea,128.701143,35.8725119
15 Banyawol-ro 24-gil Dong-gu Daegu Republic of Korea,128.700778,35.8725441
43-6 Yulhadong-ro 26-gil Dong-gu Daegu Republic of Korea,128.70691000000002,35.8703936
33 Cheombok-ro Dong-gu Daegu Republic of Korea,128.73283899999998,35.8790338
305 Innovalley-ro Dong-gu Daegu Republic of Korea,128.730487,35.8783378
12-4 Ansim-ro 73-gil Dong-gu Daegu Republic of Korea,128.72548500000002,35.8692723
345 Banyawol-ro Dong-gu Daegu Republic of Korea,128.726685,35.8720215
11-6 Sinam-ro 12-gil Dong-gu Daegu Republic of Korea,128.608241,35.87689070000001
82 Sinamnam-ro Dong-gu Daegu Republic of Korea,128.624992,35.879531
103 Sinamnam-ro Dong-gu Daegu Republic of Korea,128.627176,35.880753999999996
18-10 Ayang-ro 34-gil Dong-gu Daegu Republic of Korea,128.630427,35.8843415
25 Ayang-ro 34-gil Dong-gu Daegu Republic of Korea,128.630506,35.8833132
29 Ayang-ro 34-gil Dong-gu Daegu Republic of Korea,128.630291,35.8830818
3 Ayang-ro 34-gil Dong-gu Daegu Republic of Korea,128.631727,35.8850899
23 Sinamnam-ro 28-gil Dong-gu Daegu Republic of Korea,128.63138600000002,35.8824722
16 Sinamnam-ro 28-gil Dong-gu Daegu Republic of Korea,128.63179499999998,35.8818989
82 Sinamnam-ro 28-gil Dong-gu Daegu Republic of Korea,128.633529,35.8844075
46 Jangdeung-ro Dong-gu Daegu Republic of Korea,128.624162,35.87139600000001
863 Gukchaebosang-ro Dong-gu Daegu Republic of Korea,128.625447,35.86765689999999
861 Gukchaebosang-ro Dong-gu Daegu Republic of Korea,128.624578,35.867912
29 Jangdeung-ro Dong-gu Daegu Republic of Korea,128.623151,35.8701841
2 Dongbu-ro 22-gil Dong-gu Daegu Republic of Korea,128.626729,35.8762094
14 Dongbu-ro 22-gil Dong-gu Daegu Republic of Korea,128.626537,35.8755091
432 Dongdaegu-ro Dong-gu Daegu Republic of Korea,128.62677,35.869008799999996
16 Dongbu-ro 26-gil Dong-gu Daegu Republic of Korea,128.627594,35.8746567
5 Dongbu-ro 26-gil Dong-gu Daegu Republic of Korea,128.62818700000003,35.875495799999996
31 Dongbu-ro 26-gil Dong-gu Daegu Republic of Korea,128.628004,35.8730472
81 Dongbu-ro Dong-gu Daegu Republic of Korea,128.621096,35.8757899
33 Dongbu-ro Dong-gu Daegu Republic of Korea,128.61607800000002,35.8745958
30 Dongchonyeoksa-ro 3-gil Dong-gu Daegu Republic of Korea,128.650769,35.8901915
30 Ipseok-ro Dong-gu Daegu Republic of Korea,128.64731899999998,35.8920862
34 Ipseok-ro Dong-gu Daegu Republic of Korea,128.647605,35.8919561
15 Dongchon-ro 1-gil Dong-gu Daegu Republic of Korea,128.645953,35.8924023
60 Ayang-ro 50-gil Dong-gu Daegu Republic of Korea,128.640718,35.884507899999996
96 Hyomok-ro Dong-gu Daegu Republic of Korea,128.643015,35.8809981
31-12 Hyosin-ro 16-gil Dong-gu Daegu Republic of Korea,128.633202,35.879248499999996
54 Hyomok-ro Dong-gu Daegu Republic of Korea,128.640594,35.8779403
39 Hwarang-ro 25-gil Dong-gu Daegu Republic of Korea,128.640953,35.877656099999996
31 Ayang-ro 46-gil Dong-gu Daegu Republic of Korea,128.63853799999998,35.885655
25 Chilseongnam-ro 2-gil Buk-gu Daegu Republic of Korea,128.581127,35.8792329
129 Chilseongnam-ro 2-gil Buk-gu Daegu Republic of Korea,128.586477,35.8781982
13-35 Guam-ro 42-gil Buk-gu Daegu Republic of Korea,128.563499,35.9305129
141 Nowon-ro 10-gil Buk-gu Daegu Republic of Korea,128.575156,35.8908549
107-5 Sinam-ro Buk-gu Daegu Republic of Korea,128.610625,35.88034620000001
28-9 Gyeongjin-ro 1-gil Buk-gu Daegu Republic of Korea,128.615806,35.89555079999999
17-5 Gyeongjin-ro nam 1-gil Buk-gu Daegu Republic of Korea,128.61586599999998,35.89526160000001
51 Gyeongjin-ro Buk-gu Daegu Republic of Korea,128.61755,35.8931123
117 Dongbuk-ro Buk-gu Daegu Republic of Korea,128.606537,35.90218129999999
20 Chilgokjungang-daero 108-gil Buk-gu Daegu Republic of Korea,128.552483,35.94226240000001
41 Chimsan-ro 21-gil Buk-gu Daegu Republic of Korea,128.585961,35.8862251
25 Jungang-daero 105-gil Buk-gu Daegu Republic of Korea,128.59305600000002,35.88053520000001
23 Chimsan-ro 21-gil Buk-gu Daegu Republic of Korea,128.58689099999998,35.8856451
176 Chilseongnam-ro Buk-gu Daegu Republic of Korea,128.599455,35.8765934
3 Chilseongnam-ro 26-gil Buk-gu Daegu Republic of Korea,128.59438,35.8774989
22 Chilseongnam-ro 37-gil Buk-gu Daegu Republic of Korea,128.600951,35.877753999999996
540 Jungang-daero Buk-gu Daegu Republic of Korea,128.597061,35.880337899999994
100 Chimsan-ro Buk-gu Daegu Republic of Korea,128.591323,35.8852081
11 Chilseongnam-ro 26-gil Buk-gu Daegu Republic of Korea,128.592857,35.8772037
87 Oksan-ro Buk-gu Daegu Republic of Korea,128.58533500000001,35.88480960000001
95 Oksan-ro Buk-gu Daegu Republic of Korea,128.58593,35.88464860000001
570 Jungang-daero Buk-gu Daegu Republic of Korea,128.59745700000002,35.8835497
18 Chimsannam-ro 31-gil Buk-gu Daegu Republic of Korea,128.593444,35.88937929999999
31 Chimsannam-ro 37-gil Buk-gu Daegu Republic of Korea,128.593896,35.88930120000001
70 Seongbuk-ro Buk-gu Daegu Republic of Korea,128.59323700000002,35.8906706
153 Chimsan-ro Buk-gu Daegu Republic of Korea,128.589748,35.8889957
2 Chimsan-ro 32-gil Buk-gu Daegu Republic of Korea,128.59134699999998,35.8897405
39 Chimsan-ro 21-gil Buk-gu Daegu Republic of Korea,128.586502,35.8861279
246 Chimsan-ro Buk-gu Daegu Republic of Korea,128.589507,35.89799220000001
16 Chimsan-ro 54-gil Buk-gu Daegu Republic of Korea,128.590853,35.899398100000006
24 Hakjeong-ro 9-gil Buk-gu Daegu Republic of Korea,128.547845,35.9157928
14 Hakjeong-ro 9-gil Buk-gu Daegu Republic of Korea,128.547694,35.9148756
20 Seodaegu-ro 6-gil Seo-gu Daegu Republic of Korea,128.559874,35.860893
44-1 Pyeongni-ro 62-gil Seo-gu Daegu Republic of Korea,128.557693,35.859794799999996
46 Pyeongni-ro 62-gil Seo-gu Daegu Republic of Korea,128.55771399999998,35.8596955
44 Pyeongni-ro 62-gil Seo-gu Daegu Republic of Korea,128.557673,35.8599032
16-1 Dalgubeol-daero 377-gil Seo-gu Daegu Republic of Korea,128.569569,35.863614399999996
15 Dalgubeol-daero 373-gil Seo-gu Daegu Republic of Korea,128.568145,35.8626598
20-1 Dalgubeol-daero 371-gil Seo-gu Daegu Republic of Korea,128.567501,35.86255999999999
41-2 Dalseocheon-ro 57-gil Seo-gu Daegu Republic of Korea,128.563393,35.88793560000001
75 Dalseocheon-ro 41-gil Seo-gu Daegu Republic of Korea,128.5615,35.8885009
50 Dalseocheon-ro 53-gil Seo-gu Daegu Republic of Korea,128.560604,35.8880169
20-8 Paldal-ro 18-gil Seo-gu Daegu Republic of Korea,128.558519,35.8889901
14-1 Gukchaebosang-ro 67an-gil Seo-gu Daegu Republic of Korea,128.568678,35.87289879999999
1 Bukbisan-ro 71-gil Seo-gu Daegu Republic of Korea,128.572259,35.879835899999996
32-13 Bukbisan-ro 67-gil Seo-gu Daegu Republic of Korea,128.571337,35.883074
14-20 Dangsan-ro 67-gil Seo-gu Daegu Republic of Korea,128.544924,35.8668984
14-16 Dangsan-ro 67-gil Seo-gu Daegu Republic of Korea,128.54492,35.86673629999999
55-11 Waryong-ro 72-gil Seo-gu Daegu Republic of Korea,128.543756,35.8655166
5-47 Tonghak-ro 28-gil Seo-gu Daegu Republic of Korea,128.563421,35.873544
152-1 Seodaegu-ro Seo-gu Daegu Republic of Korea,128.555322,35.87158549999999
6-12 Gukchaebosang-ro 50-gil Seo-gu Daegu Republic of Korea,128.558216,35.870646799999996
305 Pyeongni-ro Seo-gu Daegu Republic of Korea,128.556777,35.8638889
70 Gukchaebosang-ro 46-gil Seo-gu Daegu Republic of Korea,128.556926,35.86415729999999
70-1 Gukchaebosang-ro 46-gil Seo-gu Daegu Republic of Korea,128.55706,35.8642006
70-8 Seodaegu-ro Seo-gu Daegu Republic of Korea,128.556693,35.8640972
70-10 Seodaegu-ro Seo-gu Daegu Republic of Korea,128.556804,35.8641319
54 Pyeongni-ro 55-gil Seo-gu Daegu Republic of Korea,128.553345,35.868403
51 Gukchaebosang-ro 38-gil Seo-gu Daegu Republic of Korea,128.55324099999999,35.8653584
300 Bukbisan-ro Seo-gu Daegu Republic of Korea,128.566056,35.8791869
260 Bukbisan-ro Seo-gu Daegu Republic of Korea,128.561678,35.87894650000001
7-1 Munhwa-ro 61-gil Seo-gu Daegu Republic of Korea,128.565181,35.87634170000001
263-10 Munhwa-ro Seo-gu Daegu Republic of Korea,128.561747,35.87626020000001
59 Dongdaegu-ro Suseong-gu Daegu Republic of Korea,128.622552,35.8358589
108 Cheongsu-ro Suseong-gu Daegu Republic of Korea,128.619833,35.8398155
41 Cheongsu-ro 24-gil Suseong-gu Daegu Republic of Korea,128.62133300000002,35.837939
7 Manchon-ro 3-gil Suseong-gu Daegu Republic of Korea,128.644399,35.860091
25 Manchon-ro 3-gil Suseong-gu Daegu Republic of Korea,128.643499,35.8599141
52-4 Dongwon-ro 28-gil Suseong-gu Daegu Republic of Korea,128.638409,35.8718695
17 Hwarang-ro 42-gil Suseong-gu Daegu Republic of Korea,128.64760900000002,35.877204600000006
31 Jibeom-ro 48-gil Suseong-gu Daegu Republic of Korea,128.643248,35.8144643
354 Dongdaegu-ro Suseong-gu Daegu Republic of Korea,128.62760600000001,35.86168929999999
336 Dongdaegu-ro Suseong-gu Daegu Republic of Korea,128.627369,35.86040379999999
376 Dongdaegu-ro Suseong-gu Daegu Republic of Korea,128.62776399999998,35.86454370000001
11 Dongdaegu-ro 55-gil Suseong-gu Daegu Republic of Korea,128.623918,35.854034399999996
15 Sangnok-ro Suseong-gu Daegu Republic of Korea,128.62303300000002,35.86112929999999
390 Dongdaegu-ro Suseong-gu Daegu Republic of Korea,128.627499,35.86516010000001
386 Dongdaegu-ro Suseong-gu Daegu Republic of Korea,128.627538,35.86488920000001
14-14 Dongdaegu-ro 59-gil Suseong-gu Daegu Republic of Korea,128.624071,35.8582497
14-1 Dongdaegu-ro 59-gil Suseong-gu Daegu Republic of Korea,128.623671,35.857633299999996
14-2 Dongdaegu-ro 59-gil Suseong-gu Daegu Republic of Korea,128.624155,35.8575006
126 Beomeocheon-ro Suseong-gu Daegu Republic of Korea,128.622954,35.8583188
14-19 Dongdaegu-ro 59-gil Suseong-gu Daegu Republic of Korea,128.623416,35.8581864
410 Myeongdeok-ro Suseong-gu Daegu Republic of Korea,128.615032,35.8541631
430 Sincheondong-ro Suseong-gu Daegu Republic of Korea,128.611118,35.8625872
11 Dalgubeol-daero 618-gil Suseong-gu Daegu Republic of Korea,128.695583,35.8417089
3304 Dalgubeol-daero Suseong-gu Daegu Republic of Korea,128.717035,35.83622310000001
3310 Dalgubeol-daero Suseong-gu Daegu Republic of Korea,128.71771999999999,35.8361862
3304-1 Dalgubeol-daero Suseong-gu Daegu Republic of Korea,128.715752,35.835250099999996
3304-2 Dalgubeol-daero Suseong-gu Daegu Republic of Korea,128.714333,35.83463060000001
6 Yonghak-ro 34-gil Suseong-gu Daegu Republic of Korea,128.627288,35.8222869
29 Yonghak-ro 48-gil Suseong-gu Daegu Republic of Korea,128.63512,35.8189636
77-10 Beoman-ro 3-gil Suseong-gu Daegu Republic of Korea,128.636492,35.81950360000001
11-1 Jibeom-ro 31an-gil Suseong-gu Daegu Republic of Korea,128.640006,35.82467329999999
24-11 Dongdaegu-ro 25-gil Suseong-gu Daegu Republic of Korea,128.622222,35.8414054
105 Gongpyeong-ro Jung-gu Daegu Republic of Korea,128.60091,35.8735102
47 Namsan-ro 6an-gil Jung-gu Daegu Republic of Korea,128.586131,35.8569539
19 Myeongnyun-ro Jung-gu Daegu Republic of Korea,128.588999,35.864756
312 Jungang-daero Jung-gu Daegu Republic of Korea,128.593027,35.86080070000001
2094 Dalgubeol-daero Jung-gu Daegu Republic of Korea,128.592596,35.8652941
25 Myeongdeok-ro 55-gil Jung-gu Daegu Republic of Korea,128.59906999999998,35.8568817
260 Daebong-ro Jung-gu Daegu Republic of Korea,128.600746,35.8615362
655 Gukchaebosang-ro Jung-gu Daegu Republic of Korea,128.602269,35.8700858
42-27 Bongsanmunhwa 2-gil Jung-gu Daegu Republic of Korea,128.59811200000001,35.863220399999996
106 Myeongnyun-ro 23-gil Jung-gu Daegu Republic of Korea,128.594866,35.8647414
53 Seoseong-ro 14-gil Jung-gu Daegu Republic of Korea,128.590402,35.87293779999999
26-15 Gongpyeong-ro Jung-gu Daegu Republic of Korea,128.6008,35.86639270000001
115 Dongdeok-ro Jung-gu Daegu Republic of Korea,128.602667,35.86510620000001
30-10 Gongpyeong-ro 10-gil Jung-gu Daegu Republic of Korea,128.601316,35.8672779
94 Dongdeok-ro 30-gil Jung-gu Daegu Republic of Korea,128.60886299999999,35.86604170000001
99 Seoseong-ro Jung-gu Daegu Republic of Korea,128.587531,35.875562
53 Gukchaebosang-ro 101-gil Jung-gu Daegu Republic of Korea,128.583047,35.8727645
113-81 Taepyeong-ro Jung-gu Daegu Republic of Korea,128.589317,35.876836
522 Gukchaebosang-ro Jung-gu Daegu Republic of Korea,128.587783,35.869845399999996
15 Sintanjin-ro 834beon-gil Daedeok-gu Daejeon Republic of Korea,127.429529,36.4521598
1158 Hanbat-daero Daedeok-gu Daejeon Republic of Korea,127.42726599999999,36.3585013
52 Daejeon-ro 867beon-gil Dong-gu Daejeon Republic of Korea,127.42756399999999,36.3355385
173 Dongseo-daero 1572beon-gil Dong-gu Daejeon Republic of Korea,127.43449,36.3411369
163 Yongun-ro Dong-gu Daejeon Republic of Korea,127.460624,36.3281526
43 Daedeok-daero 167beon-gil Seo-gu Daejeon Republic of Korea,127.37428899999999,36.3493243
37 Daedeok-daero 167beon-gil Seo-gu Daejeon Republic of Korea,127.374545,36.349179299999996
146 Doannam-ro Seo-gu Daejeon Republic of Korea,127.33633200000001,36.304350899999996
143 Doannam-ro Seo-gu Daejeon Republic of Korea,127.336123,36.30489220000001
10 Gyeryong-ro 536beon-gil Seo-gu Daejeon Republic of Korea,127.38246799999999,36.3427289
12 Gyeryong-ro 536beon-gil Seo-gu Daejeon Republic of Korea,127.38238899999999,36.342612
31 Doanbuk-ro 93beon-gil Seo-gu Daejeon Republic of Korea,127.33865300000001,36.331505799999995
97 Doanbuk-ro Seo-gu Daejeon Republic of Korea,127.33943899999998,36.3303681
101 Doanbuk-ro Seo-gu Daejeon Republic of Korea,127.33986200000001,36.3303399
223 Daedeok-daero Seo-gu Daejeon Republic of Korea,127.378841,36.35290560000001
65 Dunsanseo-ro Seo-gu Daejeon Republic of Korea,127.38258200000001,36.352596399999996
45 Daedeok-daero 234beon-gil Seo-gu Daejeon Republic of Korea,127.382254,36.353823
246 Daedeok-daero Seo-gu Daejeon Republic of Korea,127.37998600000002,36.3547314
248 Daedeok-daero Seo-gu Daejeon Republic of Korea,127.37998700000001,36.3549657
121 Dunsanbuk-ro Seo-gu Daejeon Republic of Korea,127.38786999999999,36.356301200000004
66 Dunsanjung-ro Seo-gu Daejeon Republic of Korea,127.387251,36.3526355
54 Dunsanjung-ro Seo-gu Daejeon Republic of Korea,127.38711200000002,36.3515906
40 Dunsanjung-ro Seo-gu Daejeon Republic of Korea,127.38725,36.3503105
85 Dunsannam-ro Seo-gu Daejeon Republic of Korea,127.38708899999999,36.349310700000004
133 Dunsan-ro Seo-gu Daejeon Republic of Korea,127.388772,36.3515852
228 Cheongsa-ro Seo-gu Daejeon Republic of Korea,127.38908899999998,36.359469399999995
138 Dunsanjung-ro Seo-gu Daejeon Republic of Korea,127.387193,36.359034
160 Cheongsa-ro Seo-gu Daejeon Republic of Korea,127.381635,36.3594483
148 Cheongsa-ro Seo-gu Daejeon Republic of Korea,127.380198,36.359443799999994
366 Daedeok-daero Seo-gu Daejeon Republic of Korea,127.38000500000001,36.3655093
44 Dunsan-daero 117beon-gil Seo-gu Daejeon Republic of Korea,127.38256299999999,36.366934
66 Dunsan-daero 117beon-gil Seo-gu Daejeon Republic of Korea,127.38258,36.3679974
76 Dunsan-daero 117beon-gil Seo-gu Daejeon Republic of Korea,127.382593,36.3684028
11 Doma-ro 63beon-gil Seo-gu Daejeon Republic of Korea,127.376958,36.3228575
95 Wolpyeongbuk-ro Seo-gu Daejeon Republic of Korea,127.378998,36.3624575
325 Daedeok-daero Seo-gu Daejeon Republic of Korea,127.378929,36.361908
319 Daedeok-daero Seo-gu Daejeon Republic of Korea,127.378993,36.36143920000001
33 Hanbat-daero 570beon-gil Seo-gu Daejeon Republic of Korea,127.36237,36.3567054
29-4 Hanbat-daero 570beon-gil Seo-gu Daejeon Republic of Korea,127.362371,36.3569577
20 Dunsanjung-ro Seo-gu Daejeon Republic of Korea,127.387252,36.3484
